spectrum_index,density_score,group_label
945,0.5395487832554926,0
946,0.6279551446152685,0
947,0.52581216020665,0
948,0.4430071145968524,0
949,0.3765588070267819,0
950,0.2061390968858336,0
951,0.5129452575493505,0
952,0.15591689189646826,0
953,0.15049707619440503,0
954,0.15828761666167007,0
955,0.202681176130929,0
956,0.1811290039930998,0
957,0.15540575914823956,0
958,0.45101331065971084,0
959,0.18948741811610573,0
960,0.33528934452390596,0
961,0.4232440617808797,0
962,0.19437847584489537,0
963,0.47442158031009013,0
964,0.33524793936573255,0
965,0.46250109421161906,0
966,0.545378718790847,0
967,0.1724061702828261,0
968,0.21523406398616327,0
969,0.33985605748826286,0
970,0.19523979914567133,0
971,0.38202105155950866,0
972,0.4090171625263247,0
973,0.6948348776426733,0
974,0.33855723017039513,0
975,0.41842153546740385,0
976,0.5126079679426431,0
977,0.5240734770730786,0
978,0.3108030311843857,0
979,0.2357379014745894,0
980,0.4479476284862636,0
981,0.1520946818752549,0
982,0.17036294840479987,0
983,0.40705487152762,0
984,0.44838983697710083,0
985,0.17077243356165536,0
986,0.4213364312141156,0
987,0.6418359204493009,0
988,0.188079519494796,0
989,0.1607287066185614,0
990,0.3795553716173663,0
991,0.5663018033744442,0
992,0.18969998322493464,0
993,0.188482450297738,0
994,0.17869486960927752,0
995,0.1954495521808287,0
996,0.3516550029183405,0
997,0.27264454156014295,0
998,0.667659742530923,0
999,0.6627605054829088,0
1000,0.46534898055907553,0
1001,0.33184276789912953,0
1002,0.4215205645168301,0
1003,0.6081580989735147,0
1004,0.4123927831282617,0
1005,0.4686176548200818,0
1006,0.38084922349527384,0
1007,0.3518393927474128,0
1008,0.6408968752101263,0
1009,0.472907381477017,0
1010,0.44946770897253463,0
1011,0.4826947763862161,0
1012,0.4428894690465903,0
1013,0.3766987284043288,0
1014,0.18826486934655853,0
1015,0.6535297541835007,0
1016,0.40823658151151493,0
1017,0.3860130850976047,0
1018,0.3368252015711363,0
1019,0.37248057224783226,0
1020,0.4911975355335136,0
1021,0.3638412620632742,0
1022,0.4471919463433294,0
1023,0.16231383151838033,0
1024,0.38368829658320514,0
1025,0.3568426870260187,0
1026,0.18729043322111782,0
1027,0.2404383829064071,0
1028,0.5059868142806563,0
1029,0.2638294513649681,0
1030,0.5837981666781358,0
1031,0.18200914857309788,0
1032,0.36681791547030584,0
1033,0.49187934572240377,0
1034,0.1564378113055581,0
